ano,canal_slug,cep,bu_slug,classificacao_cliente_slug,categoria_slug,subcategoria_slug,canal,filial,cliente,bu,categoria,subcategoria,classificacao_cliente,_id.$oid,meses.11.tpr.3percnt_taxa,meses.11.tpr.preco_promo,meses.11.INVESTIMENTO.value,meses.11.INVESTIMENTO.group,meses.11.INVESTIMENTO.percentage,meses.11.TS_TOTAL.value,meses.11.TS_TOTAL.group,meses.11.TS_TOTAL.percentage,meses.11.PFME_TOTAL.value,meses.11.PFME_TOTAL.group,meses.11.PFME_TOTAL.percentage,meses.11.RS_PACKFISICO.value,meses.11.RS_PACKFISICO.group,meses.11.RS_SELLIN.value,meses.11.RS_SELLIN.group,meses.11.RS_SELLOUT.value,meses.11.RS_SELLOUT.group,meses.11.PROPORCAO_INVESTIMENTO.value,meses.11.PROPORCAO_INVESTIMENTO.group,meses.11.PROPORCAO_INVESTIMENTO.percentage,meses.11.TS_VISIBILIDADE.value,meses.11.TS_VISIBILIDADE.group,meses.11.TS_VISIBILIDADE.percentage,meses.11.TS_VISIBILIDADE.rubric_percentage,meses.11.TS_ECOMMERCE.value,meses.11.TS_ECOMMERCE.group,meses.11.TS_ECOMMERCE.percentage,meses.11.TS_ECOMMERCE.rubric_percentage,meses.11.TS_MIDIAKIT.value,meses.11.TS_MIDIAKIT.group,meses.11.TS_MIDIAKIT.percentage,meses.11.TS_MIDIAKIT.rubric_percentage,meses.11.VOLUME_SELLIN.value,meses.11.VOLUME_SELLIN.group,meses.11.VOLUME_SELLIN.percentage,meses.11.VOLUME_SELLOUT.value,meses.11.VOLUME_SELLOUT.group,meses.11.VOLUME_SELLOUT.percentage,meses.11.VALOR_SELLOUT.value,meses.11.VALOR_SELLOUT.group,meses.11.VALOR_SELLOUT.percentage,meses.11.TS_REBAIXOPRECO.value,meses.11.TS_REBAIXOPRECO.group,meses.11.TS_REBAIXOPRECO.percentage,meses.11.TS_REBAIXOPRECO.rubric_percentage,meses.11.VALOR_PACKFISICO.value,meses.11.VALOR_PACKFISICO.group,meses.11.VALOR_PACKFISICO.percentage,meses.11.VOLUME_PACKFISICO.value,meses.11.VOLUME_PACKFISICO.group,meses.11.VOLUME_PACKFISICO.percentage,meses.11.PFME_MIDIAKIT.value,meses.11.PFME_MIDIAKIT.group,meses.11.PFME_MIDIAKIT.percentage,meses.11.PFME_MIDIAKIT.rubric_percentage,meses.11.PFME_PACKVIRTUAL.value,meses.11.PFME_PACKVIRTUAL.group,meses.11.PFME_PACKVIRTUAL.percentage,meses.11.PFME_PACKVIRTUAL.rubric_percentage,meses.11.PFME_ECOMMERCE.value,meses.11.PFME_ECOMMERCE.group,meses.11.PFME_ECOMMERCE.percentage,meses.11.PFME_ECOMMERCE.rubric_percentage,meses.11.PROPORCAO_PACKFISICO
2023.0,geral,37617949,confectionary,demais,garoto,bombons-garoto,geral,filial 3,VAREJO 2,CONFECTIONARY,GAROTO,BOMBONS GAROTO,DEMAIS,63fd178606cad1a9771ab05d,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,520.0,valor,8771.88,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.26,volume,7.90329,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,39964322,confectionary,demais,garoto,bombons-garoto,geral,filial 3,VAREJO 7,CONFECTIONARY,GAROTO,BOMBONS GAROTO,DEMAIS,63fd178606cad1a9771ab05e,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,29812883,confectionary,demais,garoto,bombons-garoto,geral,filial 3,VAREJO 8,CONFECTIONARY,GAROTO,BOMBONS GAROTO,DEMAIS,63fd178606cad1a9771ab05f,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,100.0,valor,1686.9,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.05,volume,1.41263,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,30624694,confectionary,demais,garoto,bombons-garoto,geral,filial 3,VAREJO 10,CONFECTIONARY,GAROTO,BOMBONS GAROTO,DEMAIS,63fd178606cad1a9771ab060,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,47304266,confectionary,demais,garoto,bombons-garoto,geral,filial 3,VAREJO 12,CONFECTIONARY,GAROTO,BOMBONS GAROTO,DEMAIS,63fd178606cad1a9771ab061,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,26064205,confectionary,demais,garoto,bombons-garoto,geral,filial 4,VAREJO 4,CONFECTIONARY,GAROTO,BOMBONS GAROTO,DEMAIS,63fd178606cad1a9771ab062,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,43044579,confectionary,demais,garoto,bombons-garoto,geral,filial 4,VAREJO 6,CONFECTIONARY,GAROTO,BOMBONS GAROTO,DEMAIS,63fd178606cad1a9771ab063,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,28677999,confectionary,demais,garoto,bombons-garoto,geral,filial 4,VAREJO 9,CONFECTIONARY,GAROTO,BOMBONS GAROTO,DEMAIS,63fd178606cad1a9771ab064,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,21592.32,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.64,volume,15.8668,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,37897262,confectionary,demais,garoto,bombons-garoto,geral,filial 4,VAREJO 11,CONFECTIONARY,GAROTO,BOMBONS GAROTO,DEMAIS,63fd178606cad1a9771ab065,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,47011874,confectionary,demais,garoto,bombons-garoto,geral,filial 5,VAREJO 5,CONFECTIONARY,GAROTO,BOMBONS GAROTO,DEMAIS,63fd178606cad1a9771ab066,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,35147794,confectionary,demais,garoto,caixas-garoto,geral,filial 1,VAREJO 1,CONFECTIONARY,GAROTO,CAIXAS GAROTO,DEMAIS,63fd178606cad1a9771ab067,0,0,21721.032,valor,3.29541,21721.032,valor,3.29541,0.0,valor,0.0,0.0,valor,480355.008,valor,729582.912,valor,2211.474,valor,13.94871,13.721,valor,3.29541,0.0631707969079127,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,10.056,volume,3.29541,0.0,volume,0,0.0,valor,0,21707.311,valor,3.29541,99.93682920309207,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,43372960,confectionary,demais,garoto,caixas-garoto,geral,filial 2,VAREJO 3,CONFECTIONARY,GAROTO,CAIXAS GAROTO,DEMAIS,63fd178706cad1a9771ab068,0,0,46977.297,valor,5.48015,46977.297,valor,5.48015,0.0,valor,0.0,0.0,valor,963007.632,valor,1513870.032,valor,2049.943,valor,9.81002,20.581,valor,5.35297,0.0438110676491772,1906.737,valor,12.5,4.058847858191875,0.0,valor,0.0,0.0,20.866,volume,5.35297,0.0,volume,0,0.0,valor,0,45049.978,valor,5.35297,95.89734107415894,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,36077010,confectionary,demais,garoto,caixas-garoto,geral,filial 3,VAREJO 2,CONFECTIONARY,GAROTO,CAIXAS GAROTO,DEMAIS,63fd178706cad1a9771ab069,0,0,29874.297,valor,8.04227,29874.297,valor,8.04227,0.0,valor,0.0,0.0,valor,618783.228,valor,1023200.856,valor,2071.29,valor,7.72571,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,14.103,volume,7.96859,0.0,volume,0,0.0,valor,0,29874.297,valor,8.12582,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,39863490,confectionary,demais,garoto,caixas-garoto,geral,filial 3,VAREJO 7,CONFECTIONARY,GAROTO,CAIXAS GAROTO,DEMAIS,63fd178706cad1a9771ab06a,0,0,41991.953,valor,6.33376,41991.953,valor,6.33376,0.0,valor,0.0,0.0,valor,747954.172,valor,1236793.944,valor,1781.185,valor,8.73883,645.935,valor,3.69842,1.5382348889775883,5250.0,valor,8.33333,12.50239552985524,0.0,valor,0.0,0.0,17.047,volume,6.31632,0.0,volume,0,0.0,valor,0,36096.018,valor,6.19652,85.95936958116717,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,36876726,confectionary,demais,garoto,caixas-garoto,geral,filial 3,VAREJO 8,CONFECTIONARY,GAROTO,CAIXAS GAROTO,DEMAIS,63fd178706cad1a9771ab06b,0,0,8013.899,valor,10.8508,8013.899,valor,10.8508,0.0,valor,0.0,0.0,valor,165982.908,valor,274464.216,valor,2071.188,valor,8.60317,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,3.783,volume,11.76233,0.0,volume,0,0.0,valor,0,8013.899,valor,10.8508,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,42038649,confectionary,demais,garoto,caixas-garoto,geral,filial 3,VAREJO 10,CONFECTIONARY,GAROTO,CAIXAS GAROTO,DEMAIS,63fd178706cad1a9771ab06c,0,0,26188.858,valor,10.4486,26188.858,valor,10.4486,0.0,valor,0.0,0.0,valor,513700.208,valor,849438.816,valor,1961.522,valor,7.64348,1419.089,valor,13.78436,5.418673377400818,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,11.708,volume,9.96916,0.0,volume,0,0.0,valor,0,24769.77,valor,10.44258,94.58132662259918,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,30615672,confectionary,demais,garoto,caixas-garoto,geral,filial 3,VAREJO 12,CONFECTIONARY,GAROTO,CAIXAS GAROTO,DEMAIS,63fd178706cad1a9771ab06d,0,0,7229.771,valor,3.76889,7229.771,valor,3.76889,0.0,valor,0.0,0.0,valor,79064.552,valor,130738.704,valor,1093.597,valor,7.27662,0.0,valor,0.0,0.0,3412.5,valor,8.33333,47.20066534780018,0.0,valor,0.0,0.0,1.802,volume,2.55817,0.0,volume,0,0.0,valor,0,3817.271,valor,2.53004,52.79933465219982,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,39081452,confectionary,demais,garoto,caixas-garoto,geral,filial 4,VAREJO 4,CONFECTIONARY,GAROTO,CAIXAS GAROTO,DEMAIS,63fd178706cad1a9771ab06e,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,36444182,confectionary,demais,garoto,caixas-garoto,geral,filial 4,VAREJO 6,CONFECTIONARY,GAROTO,CAIXAS GAROTO,DEMAIS,63fd178706cad1a9771ab06f,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,27781414,confectionary,demais,garoto,caixas-garoto,geral,filial 4,VAREJO 9,CONFECTIONARY,GAROTO,CAIXAS GAROTO,DEMAIS,63fd178706cad1a9771ab070,0,0,69510.816,valor,7.22371,69510.816,valor,7.22371,0.0,valor,0.0,0.0,valor,0.0,valor,2219438.232,valor,0.0,valor,0.0,33038.259,valor,7.04144,47.52966574575058,3434.299,valor,14.39111,4.940668508498847,0.0,valor,0.0,0.0,30.591,volume,7.04144,0.0,volume,0,0.0,valor,0,33038.259,valor,7.04144,47.52966574575058,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,24999418,confectionary,demais,garoto,caixas-garoto,geral,filial 4,VAREJO 11,CONFECTIONARY,GAROTO,CAIXAS GAROTO,DEMAIS,63fd178706cad1a9771ab071,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,48582614,confectionary,demais,garoto,caixas-garoto,geral,filial 5,VAREJO 5,CONFECTIONARY,GAROTO,CAIXAS GAROTO,DEMAIS,63fd178706cad1a9771ab072,0,0,25434.0,valor,8.80122,25434.0,valor,8.80122,0.0,valor,0.0,0.0,valor,23550.0,valor,854299.8,valor,92.593,valor,0.76919,5086.8,valor,8.80122,20.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,11.775,volume,8.80122,0.0,volume,0,0.0,valor,0,20347.2,valor,8.80122,80.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,38452533,confectionary,demais,garoto,candy-bars-garoto,geral,filial 1,VAREJO 1,CONFECTIONARY,GAROTO,CANDY BARS GAROTO,DEMAIS,63fd178706cad1a9771ab073,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,7498.2,valor,7860.2,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.1,volume,3.18934,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,28668019,confectionary,demais,garoto,candy-bars-garoto,geral,filial 2,VAREJO 3,CONFECTIONARY,GAROTO,CANDY BARS GAROTO,DEMAIS,63fd178706cad1a9771ab074,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,76781.632,valor,80016.836,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,1.018,volume,7.70417,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,39068531,confectionary,demais,garoto,candy-bars-garoto,geral,filial 3,VAREJO 2,CONFECTIONARY,GAROTO,CANDY BARS GAROTO,DEMAIS,63fd178706cad1a9771ab075,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,11727.36,valor,12576.32,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.16,volume,4.66938,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
